hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
0, 0.15100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.15200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.15300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.15400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.15500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.15600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.15700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.15800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.15900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.16000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.16100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.16200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.16300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.16400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.16500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.16600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.16700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.16800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.16900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.17000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.17100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.17200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.17300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.17400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.17500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.17600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.17700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.17800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.17900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.18000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.18100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.18200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.18300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.18400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.18500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.18600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.18700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.18800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.18900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.19000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.19100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.19200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.19300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.19400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.19500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.19600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.19700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.19800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.19900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.20000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.20100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.20200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.20300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.20400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.20500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.20600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.20700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.20800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.20900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.21000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.21100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.21200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.21300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.21400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.21500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.21600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.21700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.21800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.21900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.22000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.22100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.22200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.22300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.22400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.22500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.22600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.22700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.22800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.22900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.23000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.23100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.23200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.23300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.23400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.23500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.23600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.23700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.23800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.23900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.24000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.24100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.24200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.24300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.24400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.24500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.24600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.24700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.24800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.24900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.25000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.25100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.25200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.25300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.25400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.25500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.25600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.25700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.25800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.25900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.26000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.26100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.26200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.26300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.26400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.26500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.26600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.26700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.26800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.26900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.27000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.27100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.27200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.27300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.27400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.27500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.27600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.27700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.27800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
