hour, t(sec), Vwave,Iwave,Irms,Ipeak,BP1out,Hout,
0, 0.18800, -0.0176028, -0.0297038, 0.054557, 1.66502, -0.00379188, 0.000600016
0, 0.19000, -0.0164126, -0.00236129, 0.0514223, 1.66502, -0.00353551, 4.7698E-005
0, 0.19200, -0.00632581, 0.0219039, 0.0509727, 1.66502, -0.00136267, -0.000442459
0, 0.19400, 0.00718997, 0.0309361, 0.0465548, 1.66502, 0.00154882, -0.000624909
0, 0.19600, 0.0168083, 0.0226701, 0.0400613, 1.66502, 0.00362074, -0.000457937
0, 0.19800, 0.0173155, 0.00440387, 0.0375495, 1.66502, 0.00373, -8.89583E-005
0, 0.20000, 0.0084366, -0.0127872, 0.0371386, 1.66502, 0.00181736, 0.000258302
0, 0.20200, -0.00501546, -0.0205478, 0.0336166, 1.66502, -0.0010804, 0.000415065
0, 0.20400, -0.0157488, -0.0169727, 0.0284261, 1.66502, -0.00339251, 0.000342849
0, 0.20600, -0.0179453, -0.00615629, 0.0263489, 1.66502, -0.00386567, 0.000124357
0, 0.20800, -0.0104143, 0.00526004, 0.026061, 1.66502, -0.00224339, -0.000106253
0, 0.21000, 0.00276186, 0.0119736, 0.0234284, 1.66502, 0.000594943, -0.000241866
0, 0.21200, 0.0144409, 0.012228, 0.0193336, 1.66502, 0.00311078, -0.000247005
0, 0.21400, 0.0182921, 0.00750304, 0.0175614, 1.66502, 0.00394037, -0.000151561
0, 0.21600, 0.0122278, 0.000863865, 0.0174992, 1.66502, 0.00263404, -1.74501E-005
0, 0.21800, -0.000464716, -0.00489857, 0.0158421, 1.66502, -0.000100106, 9.89511E-005
0, 0.22000, -0.0129053, -0.00815624, 0.0128128, 1.66502, -0.00277999, 0.000164756
0, 0.22200, -0.0183504, -0.00838273, 0.0113046, 1.66502, -0.00395294, 0.000169331
0, 0.22400, -0.0138485, -0.00574981, 0.0116081, 1.66502, -0.00298315, 0.000116146
0, 0.22600, -0.00183975, -0.000970523, 0.0111576, 1.66502, -0.000396308, 1.96046E-005
0, 0.22800, 0.0111662, 0.00455991, 0.0094539, 1.66502, 0.00240536, -9.21102E-005
0, 0.23000, 0.0181194, 0.00877383, 0.00838615, 1.66502, 0.00390317, -0.000177231
0, 0.23200, 0.0152507, 0.00954322, 0.00909317, 1.66502, 0.00328522, -0.000192773
0, 0.23400, 0.0041152, 0.00583008, 0.00986913, 1.66502, 0.000886472, -0.000117768
0, 0.23600, -0.00925102, -0.00130374, 0.00955708, 1.66502, -0.0019928, 2.63355E-005
0, 0.23800, -0.0176026, -0.00868326, 0.00908076, 1.66502, -0.00379184, 0.000175402
0, 0.24000, -0.0164125, -0.0123717, 0.00985479, 1.66502, -0.00353547, 0.000249908
0, 0.24200, -0.00632576, -0.00983697, 0.0111283, 1.66502, -0.00136266, 0.000198707
0, 0.24400, 0.00718992, -0.00170095, 0.0115332, 1.66502, 0.00154881, 3.43592E-005
0, 0.24600, 0.0168082, 0.00813753, 0.0113974, 1.66502, 0.00362072, -0.000164378
0, 0.24800, 0.0173154, 0.0143471, 0.0120236, 1.66502, 0.00372998, -0.000289811
0, 0.25000, 0.00843655, 0.0131103, 0.0132377, 1.66502, 0.00181735, -0.000264828
